,Training episodes,Reward
1927,2580,-6100.524857954545
1928,2600,-6095.752130681818
1929,2620,-6101.511363636364
1930,2640,-6098.389204545455
1931,2660,-6095.935369318182
1932,2680,-6101.430397727273
1933,2700,-6092.693892045455
1934,2720,-6093.814630681818
1935,2740,-6094.871448863636
1936,2760,-6095.350142045455
1937,2780,-6086.651278409091
1938,2800,-6094.965198863636
1939,2820,-6083.003551136364
1940,2840,-6077.205965909091
1941,2860,-6073.586647727273
1942,2880,-6081.066051136364
1943,2900,-6078.597301136364
1944,2920,-6089.708806818182
1945,2940,-6083.879971590909
1946,2960,-6085.875710227273
1947,2980,-6107.026988636364
1948,3000,-6098.21875
1949,3020,-6095.262784090909
1950,3040,-6093.444602272727
1951,3060,-6101.536931818182
1952,3080,-6103.078835227273
1953,3100,-6095.817471590909
1954,3120,-6103.2265625
1955,3140,-6095.640625
1956,3160,-6097.610085227273
1957,3180,-6098.110795454545
1958,3200,-6101.465198863636
1959,3220,-6097.327414772727
1960,3240,-6099.289772727273
1961,3260,-6100.495738636364
1962,3280,-6096.305397727273
1963,3300,-6094.708096590909
1964,3320,-6106.364346590909
1965,3340,-6106.651278409091
1966,3360,-6103.359375
1967,3380,-6102.379971590909
1968,3400,-6095.122869318182
1969,3420,-6097.164772727273
1970,3440,-6096.134943181818
1971,3460,-6101.443892045455
1972,3480,-6097.192471590909
1973,3500,-6108.296164772727
1974,3520,-6096.428267045455
1975,3540,-6101.028409090909
1976,3560,-6097.1796875
1977,3580,-6102.170454545455
1978,3600,-6103.714488636364
1979,3620,-6102.608664772727
1980,3640,-6102.365056818182
1981,3660,-6097.210227272727
1982,3680,-6101.074573863636
1983,3700,-6095.438920454545
1984,3720,-6096.394176136364
1985,3740,-6097.014914772727
1986,3760,-6104.850852272727
1987,3780,-6100.791903409091
1988,3800,-6100.157670454545
1989,3820,-6094.964488636364
1990,3840,-6097.980113636364
1991,3860,-6090.477272727273
1992,3880,-6088.770596590909
1993,3900,-6091.612215909091
1994,3920,-6101.612926136364
1995,3940,-6090.491477272727
1996,3960,-6090.854403409091
1997,3980,-6094.162642045455
1998,4000,-6093.433948863636
1999,4020,-6095.073153409091
2000,4040,-6099.689630681818
2001,4060,-6101.564630681818
2002,4080,-6104.546875
2003,4100,-6104.617897727273
2004,4120,-6103.191051136364
2005,4140,-6107.2578125
2006,4160,-6107.642755681818
2007,4180,-6102.555397727273
2008,4200,-6106.159090909091
2009,4220,-6106.294034090909
2010,4240,-6098.066761363636
2011,4260,-6098.1640625
2012,4280,-6104.163352272727
2013,4300,-6098.676136363636
2014,4320,-6099.058948863636
2015,4340,-6095.865767045455
2016,4360,-6104.650568181818
2017,4380,-6103.084517045455
2018,4400,-6099.602272727273
2019,4420,-6105.953835227273
2020,4440,-6096.935369318182
2021,4460,-6100.428267045455
2022,4480,-6092.669744318182
2023,4500,-6090.270596590909
2024,4520,-6095.034801136364
2025,4540,-6101.122869318182
2026,4560,-6099.227982954545
2027,4580,-6113.506392045455
2028,4600,-6108.899147727273
2029,4620,-6109.288352272727
2030,4640,-6105.645596590909
2031,4660,-6103.7890625
2032,4680,-6111.890625
2033,4700,-6098.943181818182
2034,4720,-6087.521306818182
2035,4740,-6091.526988636364
2036,4760,-6082.546875
2037,4780,-6086.9375
2038,4800,-6089.401278409091
2039,4820,-6095.212357954545
2040,4840,-6107.612926136364
2041,4860,-6109.110085227273
2042,4880,-6107.029119318182
2043,4900,-6104.438920454545
2044,4920,-6109.970880681818
2045,4940,-6104.201704545455
2046,4960,-6109.151278409091
2047,4980,-6108.757102272727
2048,5000,-6103.164772727273
2049,5020,-6099.9609375
2050,5040,-6094.877840909091
2051,5060,-6099.157670454545
2052,5080,-6098.235795454545
2053,5100,-6106.793323863636
2054,5120,-6101.686789772727
2055,5140,-6096.806818181818
2056,5160,-6100.093039772727
2057,5180,-6097.278409090909
2058,5200,-6098.953835227273
2059,5220,-6093.904829545455
2060,5240,-6102.970170454545
2061,5260,-6103.065340909091
2062,5280,-6104.907670454545
2063,5300,-6105.238636363636
2064,5320,-6107.286931818182
2065,5340,-6111.308238636364
2066,5360,-6099.879971590909
2067,5380,-6093.241477272727
2068,5400,-6097.736505681818
2069,5420,-6098.477982954545
2070,5440,-6094.751420454545
2071,5460,-6096.283380681818
2072,5480,-6097.544034090909
2073,5500,-6100.868607954545
2074,5520,-6100.876420454545
2075,5540,-6103.492897727273
2076,5560,-6115.605823863636
2077,5580,-6115.252130681818
2078,5600,-6115.629261363636
2079,5620,-6116.193892045455
2080,5640,-6108.756392045455
2081,5660,-6101.256392045455
2082,5680,-6091.735795454545
2083,5700,-6101.827414772727
2084,5720,-6092.138494318182
2085,5740,-6096.020596590909
2086,5760,-6091.075284090909
2087,5780,-6097.182528409091
2088,5800,-6101.645596590909
2089,5820,-6100.583806818182
2090,5840,-6105.673295454545
2091,5860,-6113.686789772727
2092,5880,-6106.5859375
2093,5900,-6109.029119318182
2094,5920,-6104.033380681818
2095,5940,-6100.254261363636
2096,5960,-6102.001420454545
2097,5980,-6092.878551136364
2098,6000,-6098.1015625
2099,6020,-6095.502840909091
2100,6040,-6089.753551136364
2101,6060,-6088.857954545455
2102,6080,-6088.088778409091
2103,6100,-6087.198863636364
2104,6120,-6091.401278409091
2105,6140,-6098.038352272727
2106,6160,-6104.595170454545
2107,6180,-6114.183948863636
2108,6200,-6116.606534090909
2109,6220,-6116.8828125
2110,6240,-6114.9609375
2111,6260,-6111.666903409091
2112,6280,-6113.8359375
2113,6300,-6106.1796875
2114,6320,-6102.314630681818
2115,6340,-6097.840198863636
2116,6360,-6093.943892045455
2117,6380,-6083.842329545455
2118,6400,-6085.717329545455
2119,6420,-6090.661221590909
2120,6440,-6090.947443181818
2121,6460,-6091.082386363636
2122,6480,-6105.502130681818
2123,6500,-6107.161931818182
2124,6520,-6100.947443181818
2125,6540,-6109.090198863636
2126,6560,-6107.164772727273
2127,6580,-6110.973721590909
2128,6600,-6109.9765625
2129,6620,-6114.366477272727
2130,6640,-6115.347301136364
2131,6660,-6116.621448863636
2132,6680,-6122.730823863636
2133,6700,-6119.186789772727
2134,6720,-6126.033380681818
2135,6740,-6114.440340909091
2136,6760,-6126.338778409091
2137,6780,-6113.580965909091
2138,6800,-6103.891335227273
2139,6820,-6090.698863636364
2140,6840,-6088.916903409091
2141,6860,-6085.399857954545
2142,6880,-6093.399857954545
2143,6900,-6095.056107954545
2144,6920,-6084.784801136364
2145,6940,-6093.088068181818
2146,6960,-6100.65625
2147,6980,-6105.526988636364
2148,7000,-6110.827414772727
2149,7020,-6111.762784090909
2150,7040,-6115.046875
2151,7060,-6115.521306818182
2152,7080,-6104.580965909091
2153,7100,-6105.401278409091
2154,7120,-6109.316761363636
2155,7140,-6102.504261363636
2156,7160,-6105.723721590909
2157,7180,-6095.646306818182
2158,7200,-6095.752130681818
2159,7220,-6102.910511363636
2160,7240,-6109.5390625
2161,7260,-6105.250710227273
2162,7280,-6111.5703125
2163,7300,-6111.993607954545
2164,7320,-6110.685369318182
2165,7340,-6115.390625
2166,7360,-6107.095880681818
2167,7380,-6108.174715909091
2168,7400,-6101.678977272727
2169,7420,-6101.6015625
2170,7440,-6106.025568181818
2171,7460,-6101.779119318182
2172,7480,-6098.0078125
2173,7500,-6098.916193181818
2174,7520,-6098.377130681818
2175,7540,-6094.319602272727
2176,7560,-6104.1484375
2177,7580,-6098.431107954545
2178,7600,-6097.288352272727
2179,7620,-6094.385653409091
2180,7640,-6102.816761363636
2181,7660,-6095.920454545455
2182,7680,-6103.534090909091
2183,7700,-6102.047585227273
2184,7720,-6113.275568181818
2185,7740,-6103.442471590909
2186,7760,-6106.325284090909
2187,7780,-6108.973011363636
2188,7800,-6102.826704545455
2189,7820,-6119.115056818182
2190,7840,-6107.927556818182
2191,7860,-6108.683948863636
2192,7880,-6108.058948863636
2193,7900,-6099.902698863636
2194,7920,-6103.258522727273
2195,7940,-6103.725142045455
2196,7960,-6109.011363636364
2197,7980,-6106.424005681818
2198,8000,-6105.161221590909
2199,8020,-6106.375710227273
2200,8040,-6109.362215909091
2201,8060,-6116.249289772727
2202,8080,-6114.394886363636
2203,8100,-6117.593039772727
2204,8120,-6123.778409090909
2205,8140,-6119.667613636364
2206,8160,-6110.240056818182
2207,8180,-6102.159801136364
2208,8200,-6105.114346590909
2209,8220,-6093.678977272727
2210,8240,-6099.025568181818
2211,8260,-6096.814630681818
2212,8280,-6089.262073863636
2213,8300,-6089.9296875
2214,8320,-6087.864346590909
2215,8340,-6093.411221590909
2216,8360,-6093.402698863636
2217,8380,-6100.138494318182
2218,8400,-6100.700284090909
2219,8420,-6102.147727272727
2220,8440,-6102.183948863636
2221,8460,-6118.083096590909
2222,8480,-6124.053977272727
2223,8500,-6126.509943181818
2224,8520,-6118.485795454545
2225,8540,-6114.831676136364
2226,8560,-6118.423295454545
2227,8580,-6109.389914772727
2228,8600,-6103.612215909091
2229,8620,-6102.048295454545
2230,8640,-6104.728693181818
2231,8660,-6091.199573863636
2232,8680,-6079.484375
2233,8700,-6079.356534090909
2234,8720,-6089.485085227273
2235,8740,-6094.175426136364
2236,8760,-6105.725142045455
2237,8780,-6113.105113636364
2238,8800,-6130.281960227273
2239,8820,-6130.341619318182
2240,8840,-6128.225852272727
2241,8860,-6120.1796875
2242,8880,-6109.551846590909
2243,8900,-6111.418323863636
2244,8920,-6105.588778409091
2245,8940,-6097.112215909091
2246,8960,-6096.234375
2247,8980,-6098.046164772727
2248,9000,-6093.913352272727
2249,9020,-6094.982954545455
2250,9040,-6095.639914772727
2251,9060,-6096.546164772727
2252,9080,-6094.4453125
2253,9100,-6100.122869318182
2254,9120,-6100.125
2255,9140,-6100.992897727273
2256,9160,-6100.671164772727
2257,9180,-6101.193892045455
2258,9200,-6099.017755681818
2259,9220,-6103.434659090909
2260,9240,-6103.401988636364
2261,9260,-6099.577414772727
2262,9280,-6101.608664772727
2263,9300,-6101.962357954545
2264,9320,-6100.192471590909
2265,9340,-6096.0078125
2266,9360,-6095.104403409091
2267,9380,-6094.994318181818
2268,9400,-6094.644886363636
2269,9420,-6092.910511363636
2270,9440,-6088.598721590909
2271,9460,-6090.270596590909
2272,9480,-6092.065340909091
2273,9500,-6105.231534090909
2274,9520,-6111.208806818182
2275,9540,-6103.475142045455
2276,9560,-6103.432528409091
2277,9580,-6109.020596590909
2278,9600,-6109.784090909091
2279,9620,-6114.468039772727
2280,9640,-6111.892045454545
2281,9660,-6118.245738636364
2282,9680,-6108.069602272727
2283,9700,-6104.209517045455
2284,9720,-6105.298295454545
2285,9740,-6103.255681818182
2286,9760,-6106.848011363636
2287,9780,-6101.480823863636
2288,9800,-6093.975142045455
2289,9820,-6092.173295454545
2290,9840,-6093.241477272727
2291,9860,-6087.774147727273
2292,9880,-6088.254261363636
2293,9900,-6097.105113636364
2294,9920,-6098.590198863636
2295,9940,-6098.438920454545
2296,9960,-6095.576704545455
2297,9980,-6104.115767045455
2298,10000,-6098.656960227273
2299,10020,-6100.634232954545
2300,10040,-6099.657670454545
2301,10060,-6100.051136363636
2302,10080,-6103.946732954545
2303,10100,-6095.277698863636
2304,10120,-6093.634943181818
2305,10140,-6092.689630681818
2306,10160,-6092.183948863636
2307,10180,-6099.75
2308,10200,-6106.786221590909
2309,10220,-6098.479403409091
2310,10240,-6099.725852272727
2311,10260,-6098.155539772727
2312,10280,-6100.463068181818
2313,10300,-6095.305397727273
2314,10320,-6100.057528409091
2315,10340,-6093.987926136364
2316,10360,-6108.352982954545
2317,10380,-6104.855823863636
2318,10400,-6100.34375
2319,10420,-6114.358664772727
2320,10440,-6111.042613636364
2321,10460,-6108.677556818182
2322,10480,-6103.0703125
2323,10500,-6107.766335227273
2324,10520,-6105.988636363636
2325,10540,-6103.178267045455
2326,10560,-6106.490767045455
2327,10580,-6099.512784090909
2328,10600,-6100.128551136364
2329,10620,-6100.628551136364
2330,10640,-6096.280539772727
2331,10660,-6092.120738636364
2332,10680,-6098.909801136364
2333,10700,-6098.709517045455
2334,10720,-6106.203835227273
2335,10740,-6106.3046875
2336,10760,-6106.801846590909
2337,10780,-6106.308238636364
2338,10800,-6106.808948863636
2339,10820,-6094.919034090909
2340,10840,-6097.220880681818
2341,10860,-6095.387784090909
2342,10880,-6092.484375
2343,10900,-6091.977982954545
2344,10920,-6095.164772727273
2345,10940,-6094.592329545455
2346,10960,-6099.017755681818
2347,10980,-6101.178977272727
2348,11000,-6102.416193181818
2349,11020,-6099.787642045455
2350,11040,-6103.177556818182
2351,11060,-6101.494318181818
2352,11080,-6098.036931818182
2353,11100,-6093.208806818182
2354,11120,-6082.870738636364
2355,11140,-6089.430397727273
2356,11160,-6076.940340909091
2357,11180,-6078.259943181818
2358,11200,-6080.026988636364
2359,11220,-6093.542613636364
2360,11240,-6088.502840909091
2361,11260,-6101.264204545455
2362,11280,-6096.808238636364
2363,11300,-6102.516335227273
2364,11320,-6103.221590909091
2365,11340,-6110.415482954545
2366,11360,-6106.058948863636
2367,11380,-6101.008522727273
2368,11400,-6098.732954545455
2369,11420,-6091.638494318182
2370,11440,-6096.370738636364
2371,11460,-6094.474431818182
2372,11480,-6093.331676136364
2373,11500,-6094.361505681818
2374,11520,-6092.330965909091
2375,11540,-6097.072443181818
2376,11560,-6097.825994318182
2377,11580,-6090.982954545455
2378,11600,-6081.443181818182
2379,11620,-6074.722301136364
2380,11640,-6082.510653409091
2381,11660,-6075.639914772727
2382,11680,-6067.285511363636
2383,11700,-6077.247159090909
2384,11720,-6074.729403409091
2385,11740,-6077.614346590909
2386,11760,-6083.004261363636
2387,11780,-6086.3203125
2388,11800,-6090.186789772727
2389,11820,-6095.900568181818
2390,11840,-6101.872869318182
2391,11860,-6101.170454545455
2392,11880,-6110.920454545455
2393,11900,-6107.880681818182
2394,11920,-6105.086647727273
2395,11940,-6105.031960227273
2396,11960,-6105.414772727273
2397,11980,-6097.0234375
2398,12000,-6096.455255681818
2399,12020,-6094.056107954545
2400,12040,-6092.267045454545
2401,12060,-6098.536931818182
2402,12080,-6099.337357954545
2403,12100,-6093.441761363636
2404,12120,-6093.732954545455
2405,12140,-6090.406960227273
2406,12160,-6102.205965909091
2407,12180,-6101.441051136364
2408,12200,-6095.487215909091
2409,12220,-6096.953125
2410,12240,-6092.348721590909
2411,12260,-6092.238636363636
2412,12280,-6091.734375
2413,12300,-6090.424715909091
2414,12320,-6082.685369318182
2415,12340,-6084.580255681818
2416,12360,-6088.636363636364
2417,12380,-6095.850142045455
2418,12400,-6099.346590909091
2419,12420,-6098.634943181818
2420,12440,-6101.947443181818
2421,12460,-6107.647727272727
2422,12480,-6111.912642045455
2423,12500,-6110.270596590909
2424,12520,-6110.250710227273
2425,12540,-6107.387784090909
2426,12560,-6113.735795454545
2427,12580,-6106.982954545455
2428,12600,-6101.732244318182
2429,12620,-6098.991477272727
2430,12640,-6097.700284090909
2431,12660,-6093.693892045455
2432,12680,-6104.547585227273
2433,12700,-6108.031960227273
2434,12720,-6105.862215909091
2435,12740,-6120.315340909091
2436,12760,-6114.089488636364
2437,12780,-6120.435369318182
2438,12800,-6116.302556818182
2439,12820,-6113.393465909091
2440,12840,-6104.922585227273
2441,12860,-6101.159090909091
2442,12880,-6096.113636363636
2443,12900,-6088.559659090909
2444,12920,-6087.313210227273
2445,12940,-6090.156960227273
2446,12960,-6091.427556818182
2447,12980,-6094.481534090909
2448,13000,-6087.582386363636
2449,13020,-6103.650568181818
2450,13040,-6105.913352272727
2451,13060,-6108.875710227273
2452,13080,-6110.125
2453,13100,-6114.214488636364
2454,13120,-6109.216619318182
2455,13140,-6110.943181818182
2456,13160,-6110.806818181818
2457,13180,-6100.884943181818
2458,13200,-6094.594460227273
2459,13220,-6099.683948863636
2460,13240,-6099.481534090909
2461,13260,-6096.3203125
2462,13280,-6095.332386363636
2463,13300,-6090.354403409091
2464,13320,-6091.251420454545
2465,13340,-6092.244318181818
2466,13360,-6097.607954545455
2467,13380,-6094.495028409091
2468,13400,-6105.034801136364
2469,13420,-6103.181107954545
2470,13440,-6097.866477272727
2471,13460,-6094.584517045455
2472,13480,-6093.481534090909
2473,13500,-6091.433948863636
2474,13520,-6101.344460227273
2475,13540,-6097.084517045455
2476,13560,-6100.140625
2477,13580,-6100.371448863636
2478,13600,-6106.405539772727
2479,13620,-6105.267755681818
2480,13640,-6105.105823863636
2481,13660,-6105.958806818182
2482,13680,-6096.776278409091
2483,13700,-6096.318181818182
2484,13720,-6103.653409090909
2485,13740,-6100.3984375
2486,13760,-6112.522727272727
2487,13780,-6115.932528409091
2488,13800,-6109.430397727273
2489,13820,-6112.091619318182
2490,13840,-6108.975142045455
2491,13860,-6108.578125
2492,13880,-6103.561079545455
2493,13900,-6101.637073863636
2494,13920,-6100.716619318182
2495,13940,-6099.897727272727
2496,13960,-6086.582386363636
2497,13980,-6088.272017045455
2498,14000,-6094.024857954545
2499,14020,-6112.508522727273
2500,14040,-6105.236505681818
2501,14060,-6109.213068181818
2502,14080,-6105.825284090909
2503,14100,-6114.984375
2504,14120,-6110.191051136364
2505,14140,-6109.369318181818
2506,14160,-6108.111505681818
2507,14180,-6108.53125
2508,14200,-6095.371448863636
2509,14220,-6099.017045454545
2510,14240,-6088.031960227273
2511,14260,-6085.621448863636
2512,14280,-6082.870738636364
2513,14300,-6080.591619318182
2514,14320,-6074.538352272727
2515,14340,-6073.358664772727
2516,14360,-6079.911931818182
2517,14380,-6083.442471590909
2518,14400,-6088.210227272727
2519,14420,-6090.330255681818
2520,14440,-6103.009232954545
2521,14460,-6107.267755681818
2522,14480,-6106.140625
2523,14500,-6107.485795454545
2524,14520,-6105.084517045455
2525,14540,-6105.358664772727
2526,14560,-6103.779119318182
2527,14580,-6094.772727272727
2528,14600,-6079.439630681818
2529,14620,-6078.786931818182
2530,14640,-6072.663352272727
2531,14660,-6079.848721590909
2532,14680,-6087.860795454545
2533,14700,-6096.338778409091
2534,14720,-6105.192471590909
2535,14740,-6098.088778409091
2536,14760,-6098.816761363636
2537,14780,-6097.981534090909
2538,14800,-6103.316761363636
2539,14820,-6092.506392045455
2540,14840,-6097.979403409091
2541,14860,-6102.6875
2542,14880,-6087.691051136364
2543,14900,-6081.198863636364
2544,14920,-6079.881392045455
2545,14940,-6077.971590909091
2546,14960,-6078.872869318182
2547,14980,-6082.458806818182
2548,15000,-6093.700284090909
2549,15020,-6101.239346590909
2550,15040,-6098.736505681818
2551,15060,-6101.644176136364
2552,15080,-6103.745028409091
2553,15100,-6109.935369318182
2554,15120,-6098.544034090909
2555,15140,-6104.532670454545
2556,15160,-6094.295454545455
2557,15180,-6086.922585227273
2558,15200,-6083.931107954545
2559,15220,-6086.303267045455
2560,15240,-6085.317471590909
2561,15260,-6087.750710227273
2562,15280,-6094.114346590909
2563,15300,-6100.0703125
2564,15320,-6102.125710227273
2565,15340,-6098.902698863636
2566,15360,-6103.563210227273
2567,15380,-6102.637073863636
2568,15400,-6106.936789772727
2569,15420,-6105.949573863636
2570,15440,-6101.174715909091
2571,15460,-6102.650568181818
2572,15480,-6104.136363636364
2573,15500,-6101.451704545455
2574,15520,-6103.480823863636
2575,15540,-6105.004971590909
2576,15560,-6098.298295454545
2577,15580,-6102.065340909091
2578,15600,-6095.0703125
2579,15620,-6092.887784090909
2580,15640,-6085.745738636364
2581,15660,-6089.460227272727
2582,15680,-6085.772017045455
2583,15700,-6086.255681818182
2584,15720,-6082.9296875
2585,15740,-6089.073153409091
2586,15760,-6092.049005681818
2587,15780,-6093.740056818182
2588,15800,-6096.362215909091
2589,15820,-6100.376420454545
2590,15840,-6102.798295454545
2591,15860,-6101.705965909091
2592,15880,-6105.051136363636
2593,15900,-6099.083096590909
2594,15920,-6097.497869318182
2595,15940,-6101.389204545455
2596,15960,-6102.775568181818
2597,15980,-6088.904829545455
2598,16000,-6092.020596590909
2599,16020,-6087.086647727273
2600,16040,-6088.058238636364
2601,16060,-6088.132102272727
2602,16080,-6090.659801136364
2603,16100,-6096.721590909091
2604,16120,-6095.188920454545
2605,16140,-6104.734375
2606,16160,-6104.824573863636
2607,16180,-6103.375
2608,16200,-6096.627840909091
2609,16220,-6092.735085227273
2610,16240,-6090.884232954545
2611,16260,-6092.065340909091
2612,16280,-6093.480113636364
2613,16300,-6091.660511363636
2614,16320,-6090.672585227273
2615,16340,-6090.5078125
2616,16360,-6093.448153409091
2617,16380,-6090.046875
2618,16400,-6092.171164772727
2619,16420,-6084.673295454545
2620,16440,-6081.716619318182
2621,16460,-6085.384232954545
2622,16480,-6088.050426136364
2623,16500,-6089.198863636364
2624,16520,-6088.846590909091
2625,16540,-6087.203835227273
2626,16560,-6082.632102272727
2627,16580,-6086.631392045455
2628,16600,-6085.149857954545
2629,16620,-6087.471590909091
2630,16640,-6093.556818181818
2631,16660,-6089.449573863636
2632,16680,-6093.1015625
2633,16700,-6096.5078125
2634,16720,-6094.598011363636
2635,16740,-6095.691761363636
2636,16760,-6090.514204545455
2637,16780,-6095.909090909091
2638,16800,-6098.0
2639,16820,-6097.073863636364
2640,16840,-6098.884943181818
2641,16860,-6097.425426136364
2642,16880,-6099.276278409091
2643,16900,-6098.512073863636
2644,16920,-6093.985085227273
2645,16940,-6094.117897727273
2646,16960,-6096.215909090909
2647,16980,-6088.845170454545
2648,17000,-6085.143465909091
2649,17020,-6085.280539772727
2650,17040,-6086.778409090909
2651,17060,-6090.4296875
2652,17080,-6090.422585227273
2653,17100,-6096.371448863636
2654,17120,-6098.878551136364
2655,17140,-6100.5
2656,17160,-6099.465198863636
2657,17180,-6101.627130681818
2658,17200,-6089.870028409091
2659,17220,-6094.904119318182
2660,17240,-6090.997159090909
2661,17260,-6091.737926136364
2662,17280,-6098.048295454545
2663,17300,-6098.546875
2664,17320,-6093.955965909091
2665,17340,-6086.646306818182
2666,17360,-6098.590909090909
2667,17380,-6102.547585227273
2668,17400,-6104.313920454545
2669,17420,-6094.9609375
2670,17440,-6098.785511363636
2671,17460,-6099.157670454545
2672,17480,-6099.563920454545
2673,17500,-6099.436079545455
2674,17520,-6097.110085227273
2675,17540,-6095.865767045455
2676,17560,-6090.365056818182
2677,17580,-6087.309659090909
2678,17600,-6095.143465909091
2679,17620,-6093.028409090909
2680,17640,-6097.420454545455
2681,17660,-6100.4296875
2682,17680,-6102.464488636364
2683,17700,-6108.272727272727
2684,17720,-6112.299005681818
2685,17740,-6117.119318181818
2686,17760,-6121.215909090909
2687,17780,-6125.497869318182
2688,17800,-6126.519886363636
2689,17820,-6118.336647727273
2690,17840,-6106.4921875
2691,17860,-6104.346590909091
2692,17880,-6098.423295454545
2693,17900,-6101.735085227273
2694,17920,-6087.661931818182
2695,17940,-6090.868607954545
2696,17960,-6091.692471590909
2697,17980,-6092.600142045455
2698,18000,-6095.4140625
2699,18020,-6091.322443181818
2700,18040,-6092.408380681818
2701,18060,-6091.345880681818
2702,18080,-6090.6171875
2703,18100,-6100.473011363636
2704,18120,-6096.240767045455
2705,18140,-6092.647017045455
2706,18160,-6098.046164772727
2707,18180,-6095.585227272727
2708,18200,-6098.551846590909
2709,18220,-6099.251420454545
2710,18240,-6107.519886363636
2711,18260,-6100.505681818182
2712,18280,-6091.311079545455
2713,18300,-6091.169034090909
2714,18320,-6096.342329545455
2715,18340,-6093.958806818182
2716,18360,-6095.050426136364
2717,18380,-6084.481534090909
2718,18400,-6081.848011363636
2719,18420,-6080.887073863636
2720,18440,-6086.563210227273
2721,18460,-6087.159801136364
2722,18480,-6088.472301136364
2723,18500,-6094.916193181818
2724,18520,-6096.642755681818
2725,18540,-6099.980823863636
2726,18560,-6105.763494318182
2727,18580,-6110.740056818182
2728,18600,-6112.285511363636
2729,18620,-6100.541903409091
2730,18640,-6101.870738636364
2731,18660,-6093.409801136364
2732,18680,-6091.774147727273
2733,18700,-6093.200994318182
2734,18720,-6088.035511363636
2735,18740,-6080.737215909091
2736,18760,-6081.125
2737,18780,-6085.547585227273
2738,18800,-6088.241477272727
2739,18820,-6087.681818181818
2740,18840,-6094.536931818182
2741,18860,-6096.970170454545
2742,18880,-6112.575994318182
2743,18900,-6109.253551136364
2744,18920,-6108.849431818182
2745,18940,-6107.459517045455
2746,18960,-6101.703125
2747,18980,-6095.176846590909
2748,19000,-6099.497159090909
2749,19020,-6098.125710227273
2750,19040,-6094.911931818182
2751,19060,-6094.645596590909
2752,19080,-6089.110795454545
2753,19100,-6088.387073863636
2754,19120,-6094.276988636364
2755,19140,-6080.2890625
2756,19160,-6084.266335227273
2757,19180,-6084.717329545455
2758,19200,-6079.696022727273
2759,19220,-6083.573153409091
2760,19240,-6088.629261363636
2761,19260,-6093.901278409091
2762,19280,-6088.516335227273
2763,19300,-6093.540482954545
2764,19320,-6091.960227272727
2765,19340,-6087.883522727273
2766,19360,-6095.244318181818
2767,19380,-6092.765625
2768,19400,-6092.053977272727
2769,19420,-6090.082386363636
2770,19440,-6085.300426136364
2771,19460,-6084.1328125
2772,19480,-6081.689630681818
2773,19500,-6093.757102272727
2774,19520,-6083.512073863636
2775,19540,-6083.527698863636
2776,19560,-6096.496448863636
2777,19580,-6096.975852272727
2778,19600,-6103.802556818182
2779,19620,-6106.272017045455
2780,19640,-6108.384232954545
2781,19660,-6111.161931818182
2782,19680,-6107.639204545455
2783,19700,-6102.3671875
2784,19720,-6096.149857954545
2785,19740,-6091.850142045455
2786,19760,-6074.790482954545
2787,19780,-6069.104403409091
2788,19800,-6058.424005681818
2789,19820,-6051.654119318182
2790,19840,-6048.649857954545
2791,19860,-6064.990056818182
2792,19880,-6066.381392045455
2793,19900,-6071.154829545455
2794,19920,-6081.996448863636
2795,19940,-6085.010653409091
2796,19960,-6097.774857954545
2797,19980,-6097.938210227273
2798,20000,-6096.353693181818
2799,20020,-6098.266335227273
2800,20040,-6092.259943181818
2801,20060,-6092.377840909091
2802,20080,-6087.985795454545
2803,20100,-6090.495028409091
2804,20120,-6082.823153409091
2805,20140,-6080.271306818182
2806,20160,-6079.150568181818
2807,20180,-6080.256392045455
2808,20200,-6085.110795454545
2809,20220,-6082.571022727273
2810,20240,-6090.790482954545
2811,20260,-6089.2265625
2812,20280,-6090.397727272727
2813,20300,-6090.491477272727
2814,20320,-6095.762073863636
2815,20340,-6089.528409090909
2816,20360,-6091.947443181818
2817,20380,-6089.046875
2818,20400,-6092.460227272727
2819,20420,-6084.502130681818
2820,20440,-6082.836647727273
2821,20460,-6086.770596590909
2822,20480,-6086.170454545455
2823,20500,-6082.960227272727
2824,20520,-6081.009943181818
2825,20540,-6088.154119318182
2826,20560,-6090.077414772727
2827,20580,-6085.290482954545
2828,20600,-6095.094460227273
2829,20620,-6091.061079545455
2830,20640,-6089.246448863636
2831,20660,-6090.313210227273
2832,20680,-6089.738636363636
2833,20700,-6088.189630681818
2834,20720,-6090.557528409091
2835,20740,-6081.830255681818
2836,20760,-6084.928977272727
2837,20780,-6084.112215909091
2838,20800,-6079.703125
2839,20820,-6078.460227272727
2840,20840,-6088.700994318182
2841,20860,-6085.988636363636
2842,20880,-6078.262073863636
2843,20900,-6091.232244318182
2844,20920,-6092.864346590909
2845,20940,-6091.036931818182
2846,20960,-6089.728693181818
2847,20980,-6091.858664772727
2848,21000,-6084.963778409091
2849,21020,-6089.821022727273
2850,21040,-6078.424715909091
2851,21060,-6078.477272727273
2852,21080,-6090.516335227273
2853,21100,-6093.803977272727
2854,21120,-6084.869318181818
2855,21140,-6083.552556818182
2856,21160,-6090.153409090909
2857,21180,-6092.698863636364
2858,21200,-6089.551846590909
2859,21220,-6090.192471590909
2860,21240,-6092.922585227273
2861,21260,-6091.833806818182
2862,21280,-6091.769886363636
2863,21300,-6088.809659090909
2864,21320,-6090.090909090909
2865,21340,-6083.366477272727
2866,21360,-6084.428267045455
2867,21380,-6089.25
