,Training episodes,Reward
992,198600,-6114.496660563918
993,198800,-6112.293493223861
994,199000,-6111.357237760907
995,199200,-6109.232665208725
996,199400,-6108.090677621525
997,199600,-6106.853223915401
998,199800,-6107.656016632321
999,200000,-6108.906489442221
1000,200200,-6110.443657462867
1001,200400,-6112.364869152112
1002,200600,-6110.782804412598
1003,200800,-6107.398828757351
1004,201000,-6113.99122209679
1005,201200,-6115.51229585925
1006,201400,-6114.003302596491
1007,201600,-6113.60377844083
1008,201800,-6111.551914798119
1009,202000,-6109.774912520313
1010,202200,-6108.844645925341
1011,202400,-6107.497023558454
1012,202600,-6107.726169983127
1013,202800,-6108.605367804684
1014,203000,-6109.75815788011
1015,203200,-6107.4612138040875
1016,203400,-6105.874226725088
1017,203600,-6105.278358652798
1018,203800,-6105.797260785875
1019,204000,-6106.646757492335
1020,204200,-6109.539138948414
1021,204400,-6108.202902067822
1022,204600,-6112.736327336076
1023,204800,-6111.786505050679
1024,205000,-6111.333607449635
1025,205200,-6111.963903005162
1026,205400,-6113.651520131402
1027,205600,-6110.2970683778485
1028,205800,-6109.8950410659145
1029,206000,-6108.871572625459
1030,206200,-6107.37424673673
1031,206400,-6108.107067843929
1032,206600,-6106.537927002416
1033,206800,-6106.267415465569
1034,207000,-6113.064500554273
1035,207200,-6110.906572034327
1036,207400,-6110.076820127461
1037,207600,-6108.375376556514
1038,207800,-6106.756125108847
1039,208000,-6106.378905768896
1040,208200,-6106.13195984239
1041,208400,-6104.48426105573
1042,208600,-6103.755448617311
1043,208800,-6103.046972530212
1044,209000,-6104.113004160533
1045,209200,-6103.921937419335
1046,209400,-6104.168799935468
1047,209600,-6104.270693357465
1048,209800,-6105.628344458699
1049,210000,-6105.648272157869
1050,210200,-6104.231543862658
1051,210400,-6104.3737294083085
1052,210600,-6103.67625625392
1053,210800,-6104.96145954859
1054,211000,-6104.4178892297805
1055,211200,-6105.352209111097
1056,211400,-6106.098244561605
1057,211600,-6106.674760422011
1058,211800,-6105.996768564881
1059,212000,-6106.486619397359
1060,212200,-6107.928215972433
1061,212400,-6107.584476187037
1062,212600,-6106.5495411769025
1063,212800,-6106.18707612334
1064,213000,-6109.222956353218
1065,213200,-6117.165154855302
1066,213400,-6114.830561384241
1067,213600,-6114.510045698302
1068,213800,-6113.9428376950045
1069,214000,-6112.283105383276
1070,214200,-6111.455319533893
1071,214400,-6108.960562445296
1072,214600,-6108.162484047146
1073,214800,-6107.085527010444
1074,215000,-6107.739586381082
1075,215200,-6107.60871455941
1076,215400,-6106.896914829346
1077,215600,-6108.759577318023
1078,215800,-6109.351695945326
1079,216000,-6107.104652210806
1080,216200,-6107.737699041372
1081,216400,-6108.996125142188
1082,216600,-6106.023036477387
1083,216800,-6106.245843954637
1084,217000,-6109.310311527346
1085,217200,-6111.845408312785
1086,217400,-6110.336980059319
1087,217600,-6110.789612456546
1088,217800,-6112.245752465236
1089,218000,-6115.306403108552
1090,218200,-6113.75819066866
1091,218400,-6110.1645070803825
1092,218600,-6107.292543164306
1093,218800,-6110.036165213263
1094,219000,-6118.0090458069735
1095,219200,-6112.743884372852
1096,219400,-6110.284738180099
1097,219600,-6108.333614407716
1098,219800,-6107.849561980718
1099,220000,-6104.815302993666
1100,220200,-6104.485054894933
1101,220400,-6107.914464370491
1102,220600,-6111.152594223666
1103,220800,-6115.088978788024
1104,221000,-6116.0003023486015
1105,221200,-6113.392145287971
1106,221400,-6112.713432139468
1107,221600,-6109.427421847938
1108,221800,-6108.084693160168
1109,222000,-6105.827697709952
1110,222200,-6105.04525475887
1111,222400,-6108.825976534368
1112,222600,-6110.660781227494
1113,222800,-6111.738710209268
1114,223000,-6109.161564758324
1115,223200,-6106.9001324884775
1116,223400,-6110.713713945327
1117,223600,-6112.708045019898
1118,223800,-6114.4814928341
1119,224000,-6110.468290858189
1120,224200,-6114.036564504733
1121,224400,-6115.833228876514
1122,224600,-6115.491725146666
1123,224800,-6111.218806253696
1124,225000,-6110.896777957502
1125,225200,-6109.203501911456
1126,225400,-6110.224875392802
1127,225600,-6107.21640599606
1128,225800,-6110.942158887757
1129,226000,-6108.588670292023
1130,226200,-6110.294231688164
1131,226400,-6107.236095577804
1132,226600,-6107.504359416788
1133,226800,-6109.5049079879755
1134,227000,-6106.529494572198
1135,227200,-6106.752572930485
1136,227400,-6107.312285617115
1137,227600,-6105.067158039146
1138,227800,-6107.468641204044
1139,228000,-6112.880878872326
1140,228200,-6115.445328097861
1141,228400,-6118.51535338738
1142,228600,-6118.425634982631
1143,228800,-6115.29661594065
1144,229000,-6116.1608722979745
1145,229200,-6113.669322838379
1146,229400,-6114.14284463434
1147,229600,-6113.626349571108
1148,229800,-6113.277926247795
1149,230000,-6113.3930796346
1150,230200,-6109.821850071317
1151,230400,-6111.478218693417
1152,230600,-6112.021353363825
1153,230800,-6111.626741781969
1154,231000,-6116.283779789212
1155,231200,-6114.576597695006
1156,231400,-6111.615113383277
1157,231600,-6112.705300933894
1158,231800,-6112.801172565297
1159,232000,-6113.8564210067825
1160,232200,-6111.159568623608
1161,232400,-6107.047257171614
1162,232600,-6107.6974648282
1163,232800,-6113.759818453469
1164,233000,-6113.620496808229
1165,233200,-6111.563726992037
1166,233400,-6110.67754409363
1167,233600,-6110.029819365813
1168,233800,-6111.991469129013
1169,234000,-6113.784936666847
1170,234200,-6113.423119788023
1171,234400,-6115.5967344667815
1172,234600,-6114.739887573425
1173,234800,-6113.776853240559
1174,235000,-6111.557562137902
1175,235200,-6109.9376690285035
1176,235400,-6109.852834086439
1177,235600,-6111.012949087333
1178,235800,-6114.061211542594
1179,236000,-6112.141440824984
1180,236200,-6109.477925387259
1181,236400,-6107.713164173443
1182,236600,-6108.143684747845
1183,236800,-6107.833413707367
1184,237000,-6108.264600284076
1185,237200,-6108.76196431817
1186,237400,-6107.032866909081
1187,237600,-6110.010668527265
1188,237800,-6108.884103003629
1189,238000,-6106.270066493812
1190,238200,-6103.7821043314125
1191,238400,-6105.642160737857
1192,238600,-6105.695688817558
1193,238800,-6105.043766963137
1194,239000,-6106.060581752328
1195,239200,-6106.881561992772
1196,239400,-6105.645306412399
1197,239600,-6104.767807629919
1198,239800,-6106.496064285753
1199,240000,-6108.246993474057
1200,240200,-6107.798162961064
1201,240400,-6106.666087187034
1202,240600,-6108.508437931445
1203,240800,-6108.535443526974
1204,241000,-6106.31869573067
1205,241200,-6103.847996357263
1206,241400,-6114.7977152676285
1207,241600,-6116.431354032285
1208,241800,-6115.142952544009
1209,242000,-6115.201577944298
1210,242200,-6118.56225667362
1211,242400,-6116.985600793441
1212,242600,-6118.64245790748
1213,242800,-6115.106153825984
1214,243000,-6112.604951469878
1215,243200,-6114.75981344863
1216,243400,-6111.319356440722
1217,243600,-6110.738439698032
1218,243800,-6108.819729031154
1219,244000,-6109.9694195885595
1220,244200,-6109.98874589812
1221,244400,-6109.085314900314
1222,244600,-6114.6607235111605
1223,244800,-6120.674743581655
1224,245000,-6121.364794865324
1225,245200,-6119.278341574078
1226,245400,-6116.423951668353
1227,245600,-6121.4569170165005
1228,245800,-6121.991527931383
1229,246000,-6115.688250754197
1230,246200,-6115.926168785176
1231,246400,-6118.064940709958
1232,246600,-6114.838458249785
1233,246800,-6113.535113190737
1234,247000,-6111.273118961681
1235,247200,-6111.253722442071
1236,247400,-6109.401131362748
1237,247600,-6109.7084050901985
1238,247800,-6106.926951344886
1239,248000,-6109.549373575909
1240,248200,-6110.54148749709
1241,248400,-6113.033332043126
1242,248600,-6113.747688361775
1243,248800,-6115.492468871238
1244,249000,-6116.271531915172
1245,249200,-6125.197907350319
1246,249400,-6120.309178152983
1247,249600,-6117.698478886023
1248,249800,-6114.034209245181
1249,250000,-6118.685606032509
1250,250200,-6115.037831416916
1251,250400,-6112.306969678986
1252,250600,-6116.271570061371
1253,250800,-6118.315835594551
1254,251000,-6119.531645748368
1255,251200,-6121.823754098694
1256,251400,-6123.163548733501
1257,251600,-6120.251435577709
1258,251800,-6118.135949598532
1259,252000,-6112.327651724279
1260,252200,-6108.517803197606
1261,252400,-6115.28285051263
1262,252600,-6122.002132682831
1263,252800,-6119.591762964446
1264,253000,-6117.265597871557
1265,253200,-6116.305376024518
1266,253400,-6118.127823546888
1267,253600,-6115.430952019328
1268,253800,-6112.542772979099
1269,254000,-6111.665184292369
1270,254200,-6111.535130388441
1271,254400,-6112.162763401662
1272,254600,-6112.366716403148
1273,254800,-6118.4474924406995
1274,255000,-6121.786687134378
1275,255200,-6121.236736071139
1276,255400,-6124.250184311457
1277,255600,-6125.339920176439
1278,255800,-6134.755316822969
1279,256000,-6130.707378458375
1280,256200,-6125.521726630337
1281,256400,-6122.579171076997
1282,256600,-6120.962058452507
1283,256800,-6118.3416638074605
1284,257000,-6117.502308318695
1285,257200,-6114.197159154956
1286,257400,-6114.85602277851
1287,257600,-6113.386522768263
1288,257800,-6112.990042078247
1289,258000,-6114.259505253507
1290,258200,-6110.9921212482595
1291,258400,-6111.57878222588
1292,258600,-6113.4759519170675
1293,258800,-6110.996528579109
1294,259000,-6113.194239908741
1295,259200,-6115.3070964724475
1296,259400,-6116.094540814322
1297,259600,-6116.592820151457
1298,259800,-6116.704511802984
1299,260000,-6115.233637851478
1300,260200,-6117.171853463
1301,260400,-6116.555806634036
1302,260600,-6120.52092371632
1303,260800,-6118.781653745784
1304,261000,-6117.613391178445
1305,261200,-6121.789292488211
1306,261400,-6124.6122578542045
1307,261600,-6126.872760828817
1308,261800,-6123.974771163054
1309,262000,-6121.9370612486255
1310,262200,-6117.435160362537
1311,262400,-6120.425685108211
1312,262600,-6118.03870149566
1313,262800,-6119.533802105619
1314,263000,-6117.809854184496
1315,263200,-6117.857258347597
1316,263400,-6115.310806678078
1317,263600,-6115.728616933371
1318,263800,-6113.6658480921515
1319,264000,-6113.89887165554
1320,264200,-6111.740830278977
1321,264400,-6110.188402859545
1322,264600,-6110.710523424
1323,264800,-6116.260464193745
1324,265000,-6113.553825900451
1325,265200,-6111.317492538543
1326,265400,-6109.051295167198
1327,265600,-6110.530808861031
1328,265800,-6109.64140845246
1329,266000,-6110.327331307423
1330,266200,-6113.727348000484
1331,266400,-6114.816821582205
1332,266600,-6111.55800272031
1333,266800,-6115.35364649443
1334,267000,-6113.843996740999
1335,267200,-6114.53712921098
1336,267400,-6115.944049959693
1337,267600,-6113.694870649572
1338,267800,-6111.808595383294
1339,268000,-6111.925711533908
1340,268200,-6109.42849536349
1341,268400,-6107.663250836245
1342,268600,-6106.771083623542
1343,268800,-6106.591014626107
1344,269000,-6108.080766246339
1345,269200,-6113.257510724344
1346,269400,-6112.029588124929
1347,269600,-6113.704068227216
1348,269800,-6122.085697763591
1349,270000,-6128.742705938145
1350,270200,-6125.524988614153
1351,270400,-6134.272405664049
1352,270600,-6131.383975667603
1353,270800,-6129.374510079537
1354,271000,-6127.892505790902
1355,271200,-6122.93644781454
1356,271400,-6126.6983059789045
1357,271600,-6121.495434555851
1358,271800,-6117.818932871954
1359,272000,-6112.1453451612
1360,272200,-6108.501219310778
1361,272400,-6113.57966863044
1362,272600,-6113.497541722533
1363,272800,-6119.06564701439
1364,273000,-6115.194847156967
1365,273200,-6110.288548180119
1366,273400,-6112.859673771367
1367,273600,-6109.014017426184
1368,273800,-6109.003685531856
1369,274000,-6108.9841984254845
1370,274200,-6110.817330331297
1371,274400,-6111.468352901401
1372,274600,-6117.417153912029
1373,274800,-6114.847927675078
1374,275000,-6119.899933049153
1375,275200,-6116.609008939323
1376,275400,-6115.362775333277
1377,275600,-6111.589083902985
1378,275800,-6110.346267122388
1379,276000,-6115.009115970637
1380,276200,-6117.386270049236
1381,276400,-6120.5987887666615
1382,276600,-6117.33343442242
1383,276800,-6115.131662310663
1384,277000,-6114.528199166712
1385,277200,-6111.131934333369
1386,277400,-6110.43850201215
1387,277600,-6109.1841822915385
1388,277800,-6107.770783333231
1389,278000,-6109.222876666584
1390,278200,-6115.897477469631
1391,278400,-6114.734175157522
1392,278600,-6116.525976489654
1393,278800,-6114.159275509905
1394,279000,-6113.6278465442865
1395,279200,-6114.172163599065
1396,279400,-6112.703355879252
1397,279600,-6113.41609379431
1398,279800,-6112.243670489994
1399,280000,-6112.521214801086
1400,280200,-6112.793676386324
1401,280400,-6116.532668381786
1402,280600,-6123.178691523611
1403,280800,-6117.911845264343
1404,281000,-6120.489135302383
1405,281200,-6118.447558241906
1406,281400,-6112.084751138979
1407,281600,-6110.02674977482
1408,281800,-6107.7961157289465
1409,282000,-6109.618142583156
1410,282200,-6109.913122021071
1411,282400,-6108.692429435038
1412,282600,-6106.623687866213
1413,282800,-6105.440711656606
1414,283000,-6103.884529552557
1415,283200,-6108.3530781875
1416,283400,-6107.332036413636
1417,283600,-6104.53565754
1418,283800,-6103.9884692138185
1419,284000,-6103.002991280146
1420,284200,-6101.825972569571
1421,284400,-6100.156516692021
1422,284600,-6101.852628126344
1423,284800,-6101.873863864711
1424,285000,-6104.969971773587
1425,285200,-6106.941460373415
1426,285400,-6108.002884207823
1427,285600,-6106.99080168444
1428,285800,-6110.581419756643
1429,286000,-6108.478630123496
1430,286200,-6103.840432507888
1431,286400,-6105.504590324493
1432,286600,-6106.956371123231
1433,286800,-6106.053591216767
1434,287000,-6111.567162746142
1435,287200,-6111.455860878731
1436,287400,-6109.091393248439
1437,287600,-6114.276665735115
1438,287800,-6111.229855315364
1439,288000,-6111.421526297746
1440,288200,-6109.402135810924
1441,288400,-6109.978810921466
1442,288600,-6106.674668055354
1443,288800,-6109.539876489738
1444,289000,-6112.335878464517
1445,289200,-6110.208191407977
1446,289400,-6112.010729262745
1447,289600,-6110.386708410197
1448,289800,-6111.20695195543
1449,290000,-6110.773374064343
1450,290200,-6108.247676524202
1451,290400,-6106.484930992088
1452,290600,-6104.213655020943
1453,290800,-6102.768083107663
1454,291000,-6110.559921031585
1455,291200,-6112.904186825268
1456,291400,-6118.431588096578
1457,291600,-6119.076094340899
1458,291800,-6116.914142518173
1459,292000,-6113.6057458327205
1460,292200,-6116.220676211631
1461,292400,-6123.185063696578
1462,292600,-6119.787823684535
1463,292800,-6115.682389629446
1464,293000,-6111.151877612648
1465,293200,-6109.786985044663
1466,293400,-6110.542656217549
1467,293600,-6106.659124974039
1468,293800,-6109.685254524685
1469,294000,-6118.005305892475
1470,294200,-6116.135210623071
1471,294400,-6117.774503725729
1472,294600,-6124.015341616947
1473,294800,-6123.357727839012
1474,295000,-6120.590727725755
1475,295200,-6117.016332180604
1476,295400,-6116.545168017211
1477,295600,-6119.403748050132
1478,295800,-6123.527685940106
1479,296000,-6122.271580570266
1480,296200,-6130.71996331985
1481,296400,-6127.111482019516
1482,296600,-6121.931089024704
1483,296800,-6117.9772575834
1484,297000,-6113.916465157629
1485,297200,-6111.707319853376
1486,297400,-6109.713583155428
1487,297600,-6110.285355160706
1488,297800,-6108.932403446746
1489,298000,-6107.799900030124
1490,298200,-6112.637505251372
1491,298400,-6110.339691701098
1492,298600,-6109.3164976790595
1493,298800,-6111.872232234156
1494,299000,-6117.852047150962
1495,299200,-6125.888739993497
1496,299400,-6123.75388972207
1497,299600,-6122.116606095838
1498,299800,-6119.017858740306
1499,300000,-6125.413434719518
1500,300200,-6124.091543230159
1501,300400,-6123.149228902309
1502,300600,-6121.458587667302
1503,300800,-6118.307353088387
1504,301000,-6116.8281267888915
1505,301200,-6120.051705976568
1506,301400,-6121.725029553982
1507,301600,-6117.7666713704575
1508,301800,-6130.832371187275
1509,302000,-6127.452118540729
1510,302200,-6125.112973241675
1511,302400,-6122.853730866067
1512,302600,-6118.8206267383075
1513,302800,-6119.931217299737
1514,303000,-6125.86343974888
1515,303200,-6135.051973390014
1516,303400,-6130.062317348375
1517,303600,-6125.404967515063
1518,303800,-6120.969002421141
1519,304000,-6119.039974664186
1520,304200,-6118.391212685894
1521,304400,-6118.257998557807
1522,304600,-6115.218472709882
1523,304800,-6112.751198622451
1524,305000,-6110.452947534324
1525,305200,-6115.325568254732
1526,305400,-6121.597102331059
1527,305600,-6127.963051183029
1528,305800,-6125.983935264605
1529,306000,-6127.123937984411
1530,306200,-6126.45980379662
1531,306400,-6132.721962355477
1532,306600,-6129.377001702564
1533,306800,-6125.106004771142
1534,307000,-6121.878979953277
1535,307200,-6127.193098735349
1536,307400,-6123.545956261007
1537,307600,-6122.717588872441
1538,307800,-6120.326059734316
1539,308000,-6115.941103469271
1540,308200,-6119.776320275417
1541,308400,-6123.82375508397
1542,308600,-6117.895509748994
1543,308800,-6112.179618026468
1544,309000,-6109.638012602993
1545,309200,-6113.760978264212
1546,309400,-6113.615884884097
1547,309600,-6112.436599952732
1548,309800,-6115.182376553094
1549,310000,-6115.115929651566
1550,310200,-6112.765186903071
1551,310400,-6115.032035886093
1552,310600,-6116.523355981601
1553,310800,-6114.4553325125535
1554,311000,-6122.974635328224
1555,311200,-6124.4397934898525
1556,311400,-6121.479817746427
1557,311600,-6116.408854197141
1558,311800,-6112.638020857714
1559,312000,-6113.602320095262
1560,312200,-6111.679015167119
1561,312400,-6116.577303042786
1562,312600,-6114.105592434229
1563,312800,-6110.113593265564
1564,313000,-6110.861613248815
1565,313200,-6109.076932644507
1566,313400,-6110.043364297424
1567,313600,-6111.19562893794
1568,313800,-6111.939031559443
1569,314000,-6113.28361161119
1570,314200,-6118.170355198043
1571,314400,-6116.386994385707
1572,314600,-6118.879339826747
1573,314800,-6114.9588695886705
1574,315000,-6115.8050218073
1575,315200,-6121.347994718567
1576,315400,-6130.202401456671
1577,315600,-6127.794165483519
1578,315800,-6123.545559659542
1579,316000,-6123.875794318543
1580,316200,-6127.835578636652
1581,316400,-6138.477837909321
1582,316600,-6137.0111055547295
1583,316800,-6133.820106034693
1584,317000,-6129.230516645936
1585,317200,-6139.99506672584
1586,317400,-6135.702729517036
1587,317600,-6130.033206340901
1588,317800,-6128.574718481812
1589,318000,-6125.616308876359
1590,318200,-6137.615206191997
1591,318400,-6135.3404604081425
1592,318600,-6137.600635371969
1593,318800,-6134.948263979393
1594,319000,-6130.092275956242
1595,319200,-6131.167286674085
1596,319400,-6132.283971384722
1597,319600,-6132.336410062322
1598,319800,-6124.117281458948
1599,320000,-6116.599364939885
1600,320200,-6112.49923627009
1601,320400,-6111.646406061526
1602,320600,-6111.536585076494
1603,320800,-6112.556398743013
1604,321000,-6121.218130358046
1605,321200,-6117.405186104618
1606,321400,-6113.3771318382405
1607,321600,-6110.164205470593
1608,321800,-6111.7708530128375
1609,322000,-6112.131455137543
1610,322200,-6108.651328882761
1611,322400,-6106.633847197118
1612,322600,-6105.963753894057
1613,322800,-6115.45679856979
1614,323000,-6117.849955901287
1615,323200,-6113.845873811938
1616,323400,-6112.765193367732
1617,323600,-6115.126075148731
1618,323800,-6114.736797618985
1619,324000,-6117.777790367915
1620,324200,-6117.452345930696
1621,324400,-6114.905626744556
1622,324600,-6110.9558934411
1623,324800,-6107.524942025607
1624,325000,-6104.8580218023035
1625,325200,-6105.915252669116
1626,325400,-6112.00024190802
1627,325600,-6110.290676480961
1628,325800,-6112.053848002951
1629,326000,-6107.756856811451
1630,326200,-6107.249235449161
1631,326400,-6108.628223586602
1632,326600,-6107.028857278372
1633,326800,-6104.359591504516
1634,327000,-6105.228440249067
1635,327200,-6109.017269244708
1636,327400,-6112.4628210775845
1637,327600,-6115.114575043885
1638,327800,-6113.2616884441995
1639,328000,-6111.579947346268
1640,328200,-6111.732281740651
1641,328400,-6109.626876528884
1642,328600,-6110.990421677653
1643,328800,-6112.742195296668
1644,329000,-6116.096597146425
1645,329200,-6113.457107262594
1646,329400,-6113.182447173712
1647,329600,-6110.130616829878
1648,329800,-6108.928925282084
1649,330000,-6111.845839089303
1650,330200,-6113.495421271442
1651,330400,-6115.71125178988
1652,330600,-6121.087325295541
1653,330800,-6125.875542054615
1654,331000,-6120.44475182551
1655,331200,-6117.309352596772
1656,331400,-6112.745493441054
1657,331600,-6110.23318452557
1658,331800,-6107.72759875682
1659,332000,-6109.894579005456
1660,332200,-6106.398901840728
1661,332400,-6108.539433972583
1662,332600,-6112.295325587157
1663,332800,-6114.9422263788165
1664,333000,-6116.814434512144
1665,333200,-6117.167882836988
1666,333400,-6120.921664224135
1667,333600,-6119.899263197491
1668,333800,-6118.376086694356
1669,334000,-6115.906835264575
1670,334200,-6114.4415193480245
1671,334400,-6111.747533660237
1672,334600,-6112.210100791826
1673,334800,-6111.400466997097
1674,335000,-6112.438839506769
1675,335200,-6111.930617059961
1676,335400,-6110.932277738878
1677,335600,-6112.922242645648
1678,335800,-6109.730265707428
1679,336000,-6110.996712565942
1680,336200,-6109.089841643662
1681,336400,-6108.551702860384
1682,336600,-6109.7173566064885
1683,336800,-6110.301158012463
1684,337000,-6110.37842640997
1685,337200,-6110.432002491612
1686,337400,-6117.452136084199
1687,337600,-6115.039691821905
1688,337800,-6115.970815957524
1689,338000,-6112.001084584201
1690,338200,-6111.294191530997
1691,338400,-6108.316319133888
1692,338600,-6110.646237125292
1693,338800,-6104.072387427506
1694,339000,-6102.226944032915
1695,339200,-6105.379566589968
1696,339400,-6104.991721453793
1697,339600,-6108.759712390307
1698,339800,-6108.880213094064
1699,340000,-6110.331869338887
1700,340200,-6108.364785243837
1701,340400,-6108.186998649615
1702,340600,-6104.9785761924195
1703,340800,-6106.679735953935
1704,341000,-6106.500322854057
1705,341200,-6107.0394628286995
1706,341400,-6110.693075944778
1707,341600,-6111.399063028549
1708,341800,-6114.071807241021
1709,342000,-6111.4872753382715
1710,342200,-6110.120644134253
1711,342400,-6111.274782352856
1712,342600,-6108.891842927739
1713,342800,-6106.369298205827
1714,343000,-6105.701262428298
1715,343200,-6102.520526988093
1716,343400,-6102.131904545019
1717,343600,-6104.462625908743
1718,343800,-6104.645242772449
1719,344000,-6103.679120354323
1720,344200,-6102.378807647094
1721,344400,-6105.3095802085845
1722,344600,-6104.384453939595
1723,344800,-6109.464097242585
1724,345000,-6107.245141430431
1725,345200,-6106.733471098891
1726,345400,-6103.858651879113
1727,345600,-6103.633654457835
1728,345800,-6105.635048566268
1729,346000,-6114.641703625741
1730,346200,-6116.401431082411
1731,346400,-6111.446428956839
1732,346600,-6110.077313620016
1733,346800,-6113.692248623286
1734,347000,-6112.159906853174
1735,347200,-6109.536164118903
1736,347400,-6106.603931295122
1737,347600,-6102.85573026337
1738,347800,-6102.299641028878
1739,348000,-6102.142127595829
1740,348200,-6103.428474803935
1741,348400,-6105.143063934057
1742,348600,-6114.0417238745185
1743,348800,-6129.823293872342
1744,349000,-6124.430652143328
1745,349200,-6125.221652396481
1746,349400,-6119.080162826275
1747,349600,-6118.249641624656
1748,349800,-6117.493605345178
1749,350000,-6113.243889957961
1750,350200,-6109.966702875459
1751,350400,-6115.309015709458
1752,350600,-6115.906303476658
1753,350800,-6110.098054144963
1754,351000,-6108.297477406879
1755,351200,-6108.330879652776
1756,351400,-6106.546521904039
1757,351600,-6106.65781411414
1758,351800,-6115.989461518585
1759,352000,-6113.524523760322
1760,352200,-6123.644192871894
1761,352400,-6117.3180531611515
1762,352600,-6113.29691411983
1763,352800,-6115.682133568591
1764,353000,-6113.565877309418
1765,353200,-6111.520173438444
1766,353400,-6109.508326250754
1767,353600,-6110.634501909694
1768,353800,-6113.0864367550275
1769,354000,-6109.388183494932
1770,354200,-6107.6169388414
1771,354400,-6110.253352209484
1772,354600,-6120.206659040314
1773,354800,-6125.06248632316
1774,355000,-6119.1126311039825
1775,355200,-6114.926610565004
1776,355400,-6114.413447542912
1777,355600,-6116.123371670693
1778,355800,-6112.278384836554
1779,356000,-6112.495151051062
1780,356200,-6111.996262886304
1781,356400,-6111.499993263588
1782,356600,-6115.728829838144
1783,356800,-6116.755933188696
1784,357000,-6116.106024960047
1785,357200,-6118.509535877129
1786,357400,-6118.778509383521
1787,357600,-6114.244824552272
1788,357800,-6111.355234641817
1789,358000,-6108.378079758909
1790,358200,-6107.8484865344
1791,358400,-6109.993561954792
1792,358600,-6110.700247291106
1793,358800,-6107.020709196521
1794,359000,-6104.795686675398
1795,359200,-6103.682287976682
1796,359400,-6102.724239472255
1797,359600,-6102.740897259622
1798,359800,-6101.116723489516
1799,200,-11249.362926136364
1800,400,-11253.477272727272
1801,600,-10987.633522727272
1802,800,-10928.671164772728
1803,1000,-6285.34375
1804,1200,-6202.691761363636
1805,1400,-6177.962357954545
1806,1600,-6146.926846590909
1807,1800,-6140.375710227273
1808,2000,-6120.068181818182
1809,2200,-6112.713068181818
1810,2400,-6108.051136363636
1811,2600,-6106.263494318182
1812,2800,-6112.855113636364
1813,3000,-6116.975142045455
1814,3200,-6115.700994318182
1815,3400,-6118.568892045455
1816,3600,-6118.5078125
1817,3800,-6119.565340909091
1818,4000,-6124.483664772727
1819,4200,-6116.347301136364
1820,4400,-6120.0234375
1821,4600,-6123.647727272727
1822,4800,-6121.049715909091
1823,5000,-6107.272727272727
1824,5200,-6116.794034090909
1825,5400,-6123.958806818182
1826,5600,-6116.970880681818
1827,5800,-6109.379261363636
1828,6000,-6116.569602272727
1829,6200,-6114.676136363636
1830,6400,-6127.868607954545
1831,6600,-6128.360085227273
1832,6800,-6147.385653409091
1833,7000,-6138.026988636364
1834,7200,-6123.863636363636
1835,7400,-6126.609375
1836,7600,-6142.412642045455
1837,7800,-6129.246448863636
1838,8000,-6116.589488636364
1839,8200,-6150.522727272727
1840,8400,-6124.152698863636
1841,8600,-6141.741477272727
1842,8800,-6109.721590909091
1843,9000,-6127.308238636364
1844,9200,-6114.066761363636
1845,9400,-6123.110795454545
1846,9600,-6120.862926136364
1847,9800,-6100.2734375
1848,10000,-6115.529119318182
1849,10200,-6108.142045454545
1850,10400,-6097.261363636364
1851,10600,-6102.899857954545
1852,10800,-6107.510653409091
1853,11000,-6105.696022727273
1854,11200,-6088.699573863636
1855,11400,-6094.364346590909
1856,11600,-6112.332386363636
1857,11800,-6106.272017045455
1858,12000,-6102.991477272727
1859,12200,-6121.102272727273
1860,12400,-6136.099431818182
1861,12600,-6111.622159090909
1862,12800,-6112.627130681818
1863,13000,-6117.443181818182
1864,13200,-6109.188920454545
1865,13400,-6143.044744318182
1866,13600,-6114.5
1867,13800,-6107.529829545455
1868,14000,-6105.923295454545
1869,14200,-6142.450284090909
1870,14400,-6118.325994318182
1871,14600,-6102.647727272727
1872,14800,-6098.033380681818
1873,15000,-6096.743607954545
1874,15200,-6097.465198863636
1875,15400,-6090.848011363636
1876,15600,-6106.877130681818
1877,15800,-6100.618607954545
1878,16000,-6096.906960227273
1879,16200,-6092.512073863636
1880,16400,-6097.986505681818
1881,16600,-6103.053267045455
1882,16800,-6086.112926136364
1883,17000,-6088.177556818182
1884,17200,-6094.161931818182
1885,17400,-6126.509232954545
1886,17600,-6092.571022727273
1887,17800,-6099.390625
1888,18000,-6108.15625
1889,18200,-6095.129261363636
1890,18400,-6091.365056818182
1891,18600,-6090.488636363636
1892,18800,-6093.723721590909
1893,19000,-6083.938210227273
1894,19200,-6103.558238636364
1895,19400,-6090.950284090909
1896,19600,-6095.663352272727
1897,19800,-6089.110795454545
1898,20000,-6098.404829545455
1899,20200,-6088.122869318182
1900,20400,-6091.556818181818
1901,20600,-6088.664772727273
1902,20800,-6096.316761363636
1903,21000,-6089.540482954545
1904,21200,-6097.821732954545
1905,21400,-6090.709517045455
1906,21600,-6095.032670454545
1907,21800,-6092.217329545455
1908,22000,-6099.911931818182
1909,22200,-6102.165482954545
1910,22400,-6104.395596590909
1911,22600,-6099.325994318182
1912,22800,-6100.460227272727
1913,23000,-6091.406960227273
1914,23200,-6103.161221590909
1915,23400,-6098.323863636364
1916,23600,-6098.627840909091
1917,23800,-6097.308948863636
1918,24000,-6097.411221590909
1919,24200,-6094.462357954545
1920,24400,-6086.879261363636
1921,24600,-6089.495738636364
